stock_code,name_snapshot,latest_close,latest_total_cap,latest_float_cap,pb
000681,视觉中国,20.75,14536981797.0,14029802142.0,4.02
688228,开普云,104.6,7065809496.0,7065809496.0,5.67
688498,源杰科技,1513.13,130050082642.0,128371830818.0,51.51
002607,中公教育,2.58,15911890424.0,14302075747.0,19.78
000820,*ST节能,3.87,2502168543.0,1149261814.0,29.09
603150,万朗磁塑,61.11,5223866130.0,5223866130.0,3.0
603118,共进股份,14.66,11541472112.0,11541472112.0,2.27
002374,中锐股份,3.24,3516078077.0,3516078077.0,5.15
603305,旭升集团,15.15,17508984623.0,17508984623.0,1.87
603955,大千生态,26.57,3606080400.0,3606080400.0,2.5
688147,微导纳米,72.83,33586186009.0,33586186009.0,11.44
300016,北陆药业,9.6,5403582365.0,5396772605.0,2.34
600078,澄星股份,13.34,9028683566.0,8838721966.0,5.3
603319,美湖股份,37.63,12762202383.0,12762202383.0,5.18
002927,泰永长征,17.94,4004067709.0,3959549294.0,3.98
603113,金能科技,7.44,6312770183.0,6312770183.0,0.79
688179,阿拉丁,19.31,6983903776.0,6983903776.0,6.88
920204,沪江材料,15.8,1489747193.0,789853739.0,2.97
920033,康普化学,16.7,1989558675.0,1382107999.0,2.58
603171,税友股份,55.65,22613099250.0,22587778500.0,8.78
002422,科伦药业,34.15,54573522654.0,44596041221.0,2.22
603248,锡华科技,26.0,11960000000.0,1802031868.0,5.12
002132,恒星科技,4.85,6797491785.0,6786054093.0,1.92
300120,经纬辉开,7.5,4307954468.0,3955852515.0,1.72
688767,博拓生物,35.96,5370026691.0,5370026691.0,2.27
301073,君亭酒店,25.4,4939056568.0,4515885202.0,5.58
603156,养元饮品,35.84,45168347965.0,45168347965.0,4.56
002801,微光股份,32.08,7366594560.0,3714950616.0,3.61
002785,万里石,46.52,10542348211.0,9001388470.0,13.22
603050,科林电气,20.16,8130914931.0,8130914931.0,4.24
300500,启迪设计,11.52,2004190491.0,1930728442.0,2.01
600362,江西铜业,46.37,160566762510.0,96229222170.0,1.91
688701,卓锦股份,10.0,1342773720.0,1342773720.0,10.33
600980,北矿科技,22.9,4334134745.0,4334134745.0,2.87
603978,深圳新星,27.58,5821980766.0,5821980766.0,3.85
002077,大港股份,16.02,9297183178.0,9297183178.0,2.75
688517,金冠电气,22.29,3045107871.0,3045107871.0,3.76
000534,万泽股份,40.81,20794674938.0,20403792677.0,12.11
688818,电科蓝天,67.67,117537639636.0,8933545660.0,21.52
600366,宁波韵升,13.4,14727150083.0,14727150083.0,2.32
002820,桂发祥,11.17,2243698855.0,2243698855.0,2.57
920642,通易航天,12.07,1251300255.0,1206479517.0,5.48
601136,首创证券,16.78,45865341164.0,45865341164.0,3.24
600325,华发股份,3.58,9852704575.0,9852704575.0,1.04
920726,朱老六,18.61,1892078700.0,1040549398.0,4.12
600598,北大荒,16.61,29527263288.0,29527263288.0,3.44
002140,东华科技,12.58,8906814510.0,8894045848.0,1.83
300635,中达安,14.39,2014801460.0,1732760727.0,6.55
688651,盛邦安全,38.47,2900599530.0,1248521768.0,3.12
688680,海优新材,49.11,4791709747.0,4791709747.0,3.04
300755,华致酒行,13.75,5730978000.0,5727987375.0,2.04
688178,万德斯,35.17,2989374173.0,2989374173.0,3.22
603307,扬州金泉,41.5,2825195500.0,2780500000.0,1.95
600479,千金药业,11.07,5448764877.0,4632873785.0,1.76
601096,宏盛华源,5.65,15114626247.0,9282817457.0,3.17
002493,荣盛石化,13.63,136156097922.0,127277856672.0,2.94
002386,天原股份,7.27,9462974221.0,9461210984.0,1.25
603799,华友钴业,67.74,128484320647.0,127866511525.0,2.54
002442,龙星科技,6.37,3205956676.0,3138262565.0,1.76
688651,盛邦安全,38.45,2899091550.0,1247872680.0,3.12
300885,海昌新材,23.89,5928346502.0,3990054645.0,6.48
603260,合盛硅业,45.51,53802237885.0,53802237885.0,1.84
688472,阿特斯,14.38,52388354811.0,19379270143.0,2.22
000711,ST京蓝,4.8,14174026670.0,11430179928.0,21.41
301003,江苏博云,59.22,5752235388.0,4449811764.0,5.01
603027,千禾味业,10.08,13437904153.0,12596122899.0,3.04
688077,大地熊,30.26,3464119531.0,3464119531.0,3.12
000970,中科三环,12.15,14771068142.0,14771068142.0,2.26
002068,黑猫股份,8.95,6581339504.0,6578064923.0,2.71
301115,联检科技,20.23,3712707716.0,3130930624.0,1.5
601155,新城控股,14.72,33202768440.0,33202768440.0,0.54
600187,国中水务,1.84,2969357230.0,2969357230.0,0.93
002558,巨人网络,33.58,63820870986.0,63820870986.0,3.91
300760,迈瑞医疗,168.42,204199379577.0,204023867243.0,5.09
600479,千金药业,11.06,5443842777.0,4628688714.0,1.75
920566,梓橦宫,10.83,1575368405.0,1216713256.0,1.83
603612,索通发展,25.61,12756455195.0,12756455195.0,2.16
001368,通达创智,30.53,3475441900.0,3303684852.0,2.45
301608,博实结,93.64,8333023600.0,3739714726.0,3.75
301397,溯联股份,38.58,6005474605.0,2725453159.0,2.97
920971,天马新材,28.92,3039145018.0,2478525034.0,6.43
001209,洪兴股份,21.78,2864564842.0,2092941172.0,2.18
000959,首钢股份,4.7,36448346639.0,35022554799.0,0.73
603389,*ST亚振,58.81,15452445120.0,15452445120.0,66.06
920188,悦龙科技,27.15,2253265326.0,537403815.0,2.76
600717,天津港,4.73,13688624910.0,13688624910.0,0.67
301238,瑞泰新材,22.24,16309332592.0,16309332592.0,2.24
301580,爱迪特,74.14,7900694773.0,5339339787.0,3.64
002852,道道全,9.24,3178267138.0,2640800870.0,1.41
689009,九号公司-WD,45.52,32895348962.0,25293537229.0,4.58
603876,鼎胜新材,28.56,26539871603.0,26539871603.0,3.63
600325,华发股份,3.57,9825183054.0,9825183054.0,1.04
688565,力源科技,12.86,1925527800.0,1925527800.0,3.87
300915,海融科技,24.37,3066702961.0,1402232449.0,2.0
603669,灵康药业,4.55,3241102606.0,3241102606.0,5.83
688567,孚能科技,14.14,17280548934.0,17280548934.0,1.87
603901,永创智能,12.74,6951756544.0,6487273509.0,2.27
003026,中晶科技,47.24,6123201560.0,4572378496.0,8.99
300051,琏升科技,16.4,6101090116.0,6025615676.0,63.85
920807,奔朗新材,11.35,2064338000.0,1402302965.0,2.2
300052,中青宝,12.32,3226099307.0,3226006907.0,9.36
002358,森源电气,7.5,6973177328.0,6973167765.0,2.08
688590,新致软件,14.52,4087629512.0,4087629512.0,2.99
688103,国力电子,59.58,5678901422.0,5678901422.0,5.04
920427,华维设计,11.88,1224768600.0,604787206.0,3.9
300837,浙矿股份,34.72,3472185370.0,2624583370.0,2.46
603958,哈森股份,24.29,5328254400.0,5328254400.0,8.18
300242,佳云科技,4.86,3083938389.0,3083936707.0,12.72
603488,展鹏科技,11.43,3337450729.0,3337450729.0,4.31
301617,博苑股份,61.55,8225542000.0,3264612000.0,4.62
601872,招商轮船,17.52,141465914555.0,141465914555.0,3.14
688267,中触媒,30.46,5367052000.0,5367052000.0,1.88
688772,珠海冠宇,17.31,19598134536.0,19598134536.0,2.68
001257,盛龙股份,22.68,41639364530.0,3105980368.0,5.45
688386,泛亚微透,86.46,8612190509.0,7867860000.0,9.42
301380,挖金客,34.21,3468635133.0,2762067951.0,4.59
688193,仁度生物,61.39,2459889319.0,2459889319.0,2.68
603225,新凤鸣,18.37,30815560739.0,30651184142.0,1.47
920378,泰德股份,8.34,1297086840.0,928928082.0,3.25
600732,爱旭股份,14.73,31187091366.0,30925056155.0,6.58
300984,金沃股份,60.75,7501314440.0,5381994314.0,6.96
300577,开润股份,20.43,4899854526.0,2904426680.0,2.24
600210,紫江企业,7.15,10844663530.0,10844663530.0,1.57
300857,协创数据,272.03,131817325744.0,131136423229.0,18.14
603031,DR安孚科,41.19,15398714681.0,12949739299.0,3.73
000060,中金岭南,6.66,29578208570.0,29577833945.0,1.52
300128,锦富技术,6.17,8015542092.0,8005360667.0,19.0
300423,昇辉科技,7.9,3930339191.0,2632197824.0,3.41
300606,金太阳,38.53,5330541736.0,4533997946.0,7.77
300980,祥源新材,33.84,4672126300.0,3327874600.0,3.28
603665,康隆达,27.71,4464387389.0,4438247161.0,6.79
301092,争光股份,38.13,5129830379.0,2323620618.0,2.59
688329,艾隆科技,23.32,1800304000.0,1800304000.0,2.38
600227,赤天化,4.22,7126430831.0,5391471169.0,3.18
603316,诚邦股份,16.39,4331286960.0,4331286960.0,8.19
000612,焦作万方,13.42,15999315867.0,15999315867.0,2.08
920252,天宏锂电,27.1,2781833022.0,1849066577.0,10.48
301015,百洋医药,25.14,13214189296.0,13212492346.0,5.31
001218,丽臣实业,25.19,3279190369.0,2973960872.0,1.4
300724,捷佳伟创,90.99,31691089626.0,26179137715.0,2.33
603557,ST起步,4.25,2649606774.0,2649606774.0,33.83
000593,德龙汇能,26.5,9503721739.0,9499803979.0,10.75
600887,伊利股份,26.55,167938325709.0,167103834093.0,2.98
300328,宜安科技,17.79,12282635844.0,12222486520.0,11.94
300395,菲利华,111.54,58253736246.0,57053467691.0,12.18
300066,三川智慧,6.27,6521008553.0,6258082705.0,2.48
300777,中简科技,37.63,16546194617.0,15894396507.0,3.61
300246,宝莱特,17.07,4516827441.0,3607351412.0,4.2
301090,华润材料,9.29,13679166648.0,13664877420.0,2.07
600076,康欣新材,3.52,4732792652.0,4732792652.0,1.24
920237,力佳科技,20.14,1739950992.0,1707020582.0,3.29
002531,天顺风能,11.84,21275043311.0,21155537940.0,2.46
600172,黄河旋风,8.32,11998974840.0,10618447840.0,21.42
300127,银河磁体,31.29,10111249604.0,7222237021.0,6.45
000893,亚钾国际,55.1,50915220404.0,44730528452.0,3.66
920237,力佳科技,20.14,1739950992.0,1707020582.0,3.29
300058,蓝色光标,17.38,62398044925.0,60446428301.0,7.83
002531,天顺风能,11.84,21275043311.0,21155537940.0,2.46
300127,银河磁体,31.29,10111249604.0,7222237021.0,6.45
000893,亚钾国际,55.1,50915220404.0,44730528452.0,3.66
603077,和邦生物,3.04,26848362613.0,26848362613.0,1.51
600768,宁波富邦,18.28,2444898816.0,2444898816.0,5.34
603536,惠发食品,10.41,2523183920.0,2503940827.0,7.21
001267,汇绿生态,53.91,42328227791.0,32650190302.0,25.78
688671,碧兴物联,23.15,1817712535.0,1084510874.0,1.79
002995,天地在线,21.88,3882704022.0,2459688511.0,4.84
002727,一心堂,12.75,7466452594.0,5009671452.0,1.0
301171,易点天下,33.51,20549372687.0,16640889268.0,4.32
600162,香江控股,1.8,5883188620.0,5883188620.0,1.02
603099,长白山,35.01,9535178659.0,9336116700.0,6.33
920185,贝特瑞,31.95,36365183216.0,35708803215.0,2.86
603979,金诚信,62.73,39130278199.0,39130278199.0,3.42
300086,康芝药业,7.23,3290549492.0,3186076794.0,3.71
300961,深水海纳,13.43,2380870400.0,2040378750.0,4.31
601339,百隆东方,8.79,13181211510.0,13181211510.0,1.41
002795,永和智控,9.05,3997271214.0,3931581970.0,8.96
000672,上峰水泥,13.2,12796019940.0,12796019940.0,1.41
000786,北新建材,26.16,44530494859.0,44197525147.0,1.59
300830,金现代,10.38,4688030954.0,3498939933.0,3.57
300224,正海磁材,13.24,12322473521.0,12277103073.0,2.37
300550,和仁科技,13.5,3544561904.0,3541057911.0,3.1
000983,山西焦煤,7.01,39796478424.0,39796234300.0,1.08
000426,兴业银锡,43.36,76991565643.0,76972908919.0,8.11
300689,澄天伟业,53.77,6215812000.0,5440565496.0,8.98
920247,华密新材,18.72,3539072141.0,2567324729.0,6.0
300773,拉卡拉,27.04,21001020032.0,19862444318.0,4.31
600988,赤峰黄金,38.86,73849978377.0,64659596149.0,5.17
603867,新化股份,34.19,7435871743.0,7374329743.0,2.37
688100,威胜信息,36.29,17843255001.0,17843255001.0,5.04
300409,道氏技术,27.44,21464911270.0,18864796038.0,2.64
600110,诺德股份,10.98,19052286633.0,19052286633.0,3.38
300254,仟源医药,12.82,3282670778.0,2896444009.0,7.46
300316,晶盛机电,41.88,54843275418.0,51577541534.0,3.18
002591,恒大高新,7.61,2284518073.0,1700929836.0,3.61
301565,中仑新材,21.8,8720218000.0,2790618000.0,3.57
002466,天齐锂业,75.4,128650871718.0,111260100510.0,2.78
600821,金开新能,8.67,17056707343.0,17056707343.0,1.92
002181,粤 传 媒,14.99,17404262028.0,17006711189.0,4.11
002887,绿茵生态,13.15,4023737479.0,2856589504.0,1.69
002246,北化股份,23.96,13154873664.0,13154873664.0,4.21
000637,茂化实华,4.74,2464209187.0,1728153306.0,5.15
301548,崇德科技,81.91,7126170000.0,2148907376.0,4.5
002372,伟星新材,10.81,17209930650.0,15899973186.0,3.44
000546,金圆股份,7.39,5746820656.0,5148651472.0,1.47
300750,宁德时代,444.51,2028779257697.0,1892212392611.0,5.68
002309,中利集团,4.5,13534494233.0,10827595386.0,7.22
688033,天宜新材,8.21,4615650473.0,4615650473.0,3.17
301118,恒光股份,27.81,3064561884.0,2923623446.0,2.25
920249,利尔达,9.8,4131974000.0,1221761845.0,5.33
300169,天晟新材,6.36,2073260402.0,1919039574.0,32.72
000695,滨海能源,15.65,3626920975.0,3471344717.0,12.13
601112,振石股份,20.43,35555684878.0,3621215580.0,8.23
600688,上海石化,2.92,30784443100.0,21400135420.0,1.33
603303,得邦照明,17.29,8246371702.0,8246371702.0,2.56
002221,东华能源,8.25,13003054078.0,12052341362.0,1.31
920870,恒进感应,14.38,1926920000.0,949121702.0,4.2
300041,回天新材,11.72,6556575141.0,6376701867.0,2.17
600743,华远控股,2.4,5630642098.0,5630642098.0,9.99
600262,北方股份,24.27,4125900000.0,4125900000.0,2.21
300878,维康药业,27.48,3978838049.0,3960526393.0,4.36
002594,比亚迪,105.43,961226139278.0,367593661305.0,4.14
300663,科蓝软件,12.83,6138531937.0,5897401081.0,19.16
600540,新赛股份,5.08,2953394957.0,2953394957.0,6.77
002883,中设股份,10.16,1586556807.0,1557782498.0,2.45
600711,盛屯矿业,13.92,43021312790.0,43021312790.0,2.46
300352,北信源,7.23,10482228149.0,9229896677.0,8.51
600778,友好集团,6.7,2086992058.0,2085139709.0,8.26
002457,青龙管业,11.81,3938479108.0,3935922822.0,1.55
301502,华阳智能,47.79,2728020465.0,1127222730.0,3.26
002203,海亮股份,17.99,41228677379.0,39796421429.0,2.45
002388,新亚制程,5.39,2752660064.0,2728032319.0,2.87
002056,横店东磁,19.14,31135269096.0,31103104996.0,2.83
001221,悍高集团,55.54,22216555400.0,1999939860.0,7.54
603993,洛阳钼业,19.19,410556812277.0,335073561357.0,4.62
300289,利德曼,6.76,3677517652.0,3671737852.0,2.25
300063,天龙集团,11.37,8624453696.0,7123497642.0,4.88
002631,德尔未来,7.6,6059349896.0,6031149875.0,2.97
002840,华统股份,12.22,9802473322.0,9734788771.0,2.55
000882,华联股份,1.63,4461883674.0,4458399254.0,0.68
002798,帝欧水华,7.88,4374349311.0,3816795680.0,2.5
002858,力盛体育,16.66,2730904501.0,2455890801.0,5.24
301696,三瑞智能,96.5,38600965000.0,2903043661.0,26.87
301203,国泰环保,45.67,3653600000.0,2002286975.0,2.62
600088,中视传媒,14.24,5663339136.0,5663339136.0,4.51
603039,泛微网络,45.25,11600559464.0,11600559464.0,4.86
688035,德邦科技,74.62,10613948800.0,10613948800.0,4.49
600497,驰宏锌锗,9.06,45665847176.0,45665847176.0,2.66
002390,信邦制药,3.3,6414711164.0,6361709175.0,0.94
001326,联域股份,56.38,4127016000.0,1358945689.0,3.34
002935,天奥电子,22.56,9567752580.0,9364450320.0,5.92
301048,金鹰重工,10.73,5722667382.0,5722667382.0,2.0
600876,凯盛新能,9.91,6398638883.0,3921138883.0,2.06
000545,金浦钛业,3.03,2990104281.0,2985771381.0,4.79
601231,环旭电子,40.27,96209261491.0,96209261491.0,4.16
688291,金橙子,44.71,4590228157.0,4590228157.0,4.53
601311,骆驼股份,10.22,11989553326.0,11989553326.0,1.17
300983,尤安设计,31.49,5441472000.0,4811994395.0,1.97
300827,上能电气,37.58,20920469539.0,14477486168.0,4.86
600452,涪陵电力,11.89,18269480266.0,18269480266.0,3.18
300518,新迅达,24.9,4965348242.0,4964375275.0,7.51
000790,华神科技,4.15,2588435361.0,2583850648.0,3.62
300364,中文在线,29.61,21570888494.0,19555198256.0,85.45
301037,保立佳,16.33,2270387432.0,1110403829.0,4.16
301149,隆华新材,13.57,5835100244.0,3544235465.0,2.76
300191,潜能恒信,46.01,14723200000.0,10177181950.0,12.73
601601,中国太保,37.7,362686872854.0,258058062854.0,1.13
002840,华统股份,12.21,9794451659.0,9726822495.0,2.55
301189,奥尼电子,81.12,9442081241.0,9065798658.0,4.55
600807,济高发展,3.06,2706982277.0,2408276500.0,61.7
601880,辽港股份,1.67,39364851246.0,30749795527.0,0.97
002105,信隆健康,6.68,2446496226.0,2434666113.0,3.06
300631,久吾高科,27.84,3481208924.0,3368085455.0,2.57
002716,湖南白银,11.42,32239672337.0,26549835307.0,7.94
001335,信凯科技,47.67,4468564825.0,1217683910.0,4.51
688638,誉辰智能,43.21,2419760000.0,1143380761.0,3.17
300597,吉大通信,9.76,2660283493.0,2648593043.0,2.84
301319,唯特偶,69.25,8623075857.0,6480319297.0,7.09
300658,延江股份,21.81,7257585130.0,4816604587.0,5.37
600356,恒丰纸业,9.79,3226162374.0,2924580191.0,1.07
603072,天和磁材,37.23,9839144400.0,4699542900.0,4.41
002083,孚日股份,11.48,10867415858.0,10867415858.0,2.22
300219,鸿利智汇,7.57,5359132340.0,5349270977.0,2.05
300196,长海股份,20.19,8252024112.0,4985437656.0,1.71
603709,中源家居,19.63,2474895436.0,2455894970.0,4.86
301287,康力源,43.5,2900145000.0,740863725.0,2.46
002963,豪尔赛,17.4,2616262782.0,2140096435.0,2.21
688296,和达科技,14.89,1606611047.0,1599084152.0,2.82
002248,华东数控,12.93,3975918108.0,3975918108.0,34.66
920181,赛英电子,78.53,3392496000.0,786870600.0,5.43
000636,风华高科,25.34,29318714767.0,29318712233.0,2.35
002126,银轮股份,46.76,39596648186.0,37137508831.0,5.29
603222,济民健康,9.58,5030368092.0,5030368092.0,3.6
301365,矩阵股份,35.8,6444000000.0,3629488202.0,3.66
688659,元琛科技,11.28,1804800000.0,1804800000.0,3.49
301265,华新科技,25.98,7871243268.0,4411330035.0,3.7
000758,中色股份,7.06,14052505906.0,13951741279.0,2.25
002986,宇新股份,14.99,5698019666.0,4524543256.0,1.5
301150,中一科技,65.99,15391076487.0,14688480957.0,4.2
300383,光环新网,16.16,29049100408.0,28996028059.0,2.45
600791,京能置业,13.34,6041419200.0,6033864705.0,-9.96
600520,三佳科技,29.85,4729135500.0,4729135500.0,12.01
002155,湖南黄金,29.0,45316888164.0,45312816303.0,5.2
002213,大为股份,37.0,8786942040.0,7642612108.0,15.93
300071,福石控股,4.84,4665200186.0,4575498191.0,28.98
920375,派诺科技,13.4,1455961590.0,869876919.0,1.87
300393,中来股份,9.98,10874481033.0,9539932399.0,6.14
600491,龙元建设,2.0,3059515910.0,3059515910.0,0.31
603028,赛福天,8.59,2465673600.0,2441192100.0,5.31
688499,利元亨,55.35,9339123029.0,9339123029.0,4.04
002114,罗平锌电,9.18,2968768551.0,2968727755.0,3.9
601899,紫金矿业,34.14,907806997195.0,703345217800.0,4.6
688387,信科移动-U,18.08,61811000000.0,36463331776.0,10.53
301030,仕净科技,11.2,2266693296.0,2263583952.0,2.69
000006,深振业Ａ,9.51,12838452887.0,12838355885.0,2.39
603131,上海沪工,20.48,6899859866.0,6899859866.0,4.18
688253,英诺特,48.21,6604013874.0,6604013874.0,3.15
600293,三峡新材,3.18,3689261246.0,3689261246.0,2.16
920183,海菲曼,37.39,1830315280.0,420631032.0,3.82
688017,绿的谐波,215.07,39428809984.0,39428809984.0,11.05
688058,宝兰德,29.0,2199259776.0,2199259776.0,3.66
301331,恩威医药,27.01,2779109868.0,2772231042.0,2.56
600388,龙净环保,18.88,23978474012.0,23978474012.0,2.14
601918,新集能源,9.01,23340781618.0,23340781618.0,1.34
688571,杭华股份,8.72,3698768504.0,3698768504.0,2.17
920779,武汉蓝电,33.86,2711330019.0,678324220.0,5.52
688200,华峰测控,335.5,45471396988.0,45471396988.0,10.86
002167,东方锆业,13.17,10202447361.0,9992249723.0,5.73
600176,中国巨石,35.72,142992043924.0,142992043924.0,4.43
603931,格林达,39.26,7834661999.0,7834661999.0,3.93
000778,新兴铸管,4.69,18587324917.0,18260610629.0,0.7
600006,东风股份,6.75,13500000000.0,13500000000.0,1.69
920781,瑞奇智造,7.35,1136067847.0,750574687.0,3.22
600567,山鹰国际,1.47,9271956360.0,9271956360.0,0.56
603596,伯特利,46.16,27996614000.0,27996614000.0,3.47
300082,奥克股份,12.35,8399212770.0,8377270068.0,3.06
601368,绿城水务,5.0,4414865385.0,4414865385.0,0.91
000677,恒天海龙,3.83,3309035541.0,3309035541.0,6.52
002771,真视通,15.03,3152754423.0,2622955265.0,5.32
301117,佳缘科技,43.12,5569750894.0,3425879127.0,4.5
600099,林海股份,11.52,2524262400.0,2524262400.0,4.58
300365,恒华科技,5.91,3545145822.0,3024292486.0,2.22
